date,building_id,site_id,energy_kwh,outdoor_temp,humidity,season,possibility_of_rain
2024-06-06,B30,S4,2.36306064,18.72,19.43,Winter,False
2024-06-07,B30,S1,2.86669512,39.76,40.66,Winter,False
2024-06-08,B30,S10,2.9801565000000005,44.5,11.71,Winter,False
2024-06-09,B30,S5,2.7359991000000004,34.3,61.45,Winter,True
2024-06-10,B30,S2,2.84539119,38.87,10.19,Winter,False
2024-06-11,B30,S7,2.80900695,37.35,45.95,Winter,False
2024-06-12,B30,S2,2.4932779200000006,24.16,49.33,Winter,False
2024-06-13,B30,S4,2.8087675800000005,37.34,34.65,Winter,False
2024-06-14,B30,S10,2.7257061900000004,33.87,40.61,Winter,False
2024-06-15,B30,S5,2.6929125000000003,32.5,13.67,Winter,False
2024-06-16,B30,S1,2.6857314000000008,32.2,24.32,Winter,False
2024-06-17,B30,S10,2.4698196600000006,23.18,45.28,Winter,True
2024-06-18,B30,S7,2.43223857,21.61,62.75,Winter,False
2024-06-19,B30,S1,2.9174415600000008,41.88,85.85,Winter,False
2024-06-20,B30,S1,2.6431235400000004,30.42,56.93,Winter,False
2024-06-21,B30,S2,2.58878655,28.15,38.2,Winter,False
2024-06-22,B30,S6,2.5907015100000006,28.23,77.96,Winter,True
2024-06-23,B30,S6,2.2311677700000003,13.21,61.03,Winter,False
2024-06-24,B30,S5,2.70847155,33.15,31.02,Winter,True
2024-06-25,B30,S7,2.9720179200000003,44.16,64.71,Winter,True
2024-06-26,B30,S4,2.45402124,22.52,41.03,Winter,False
2024-06-27,B30,S7,2.3738322900000006,19.17,89.12,Winter,False
2024-06-28,B30,S6,2.07366231,6.63,48.74,Winter,False
2024-06-29,B30,S1,2.33984175,17.75,83.3,Winter,False
2024-06-30,B30,S10,2.9181596700000005,41.91,51.17,Winter,False
2024-07-01,B30,S7,2.2414606800000003,13.64,69.81,Winter,True
2024-07-02,B30,S6,2.1059772600000004,7.98,16.19,Winter,False
2024-07-03,B30,S9,2.1713252700000005,10.71,12.27,Winter,False
2024-07-04,B30,S8,2.2280559600000003,13.08,73.1,Winter,False
2024-07-05,B30,S6,2.54761491,26.43,12.38,Winter,False
2024-07-06,B30,S6,2.5023739799999998,24.54,30.04,Winter,False
2024-07-07,B30,S7,2.4892086300000007,23.99,67.96,Winter,True
2024-07-08,B30,S4,2.86214709,39.57,49.92,Winter,True
2024-07-09,B30,S8,2.70392352,32.96,63.49,Winter,False
2024-07-10,B30,S1,2.1686922000000006,10.6,12.15,Winter,False
2024-07-11,B30,S3,2.51075193,24.89,17.29,Winter,False
2024-07-12,B30,S5,2.7654416100000003,35.53,58.65,Winter,False
2024-07-13,B30,S1,2.49351729,24.17,36.05,Winter,False
2024-07-14,B30,S8,2.5526416800000007,26.64,22.25,Winter,False
2024-07-15,B30,S9,2.46096297,22.81,77.62,Winter,True
2024-07-16,B30,S9,2.08132215,6.95,35.55,Winter,True
2024-07-17,B30,S10,2.7929691600000006,36.68,36.5,Winter,False
2024-07-18,B30,S2,2.48992674,24.02,16.66,Winter,False
2024-07-19,B30,S5,2.4983046900000003,24.37,59.4,Winter,False
2024-07-20,B30,S4,2.6141597700000005,29.21,19.82,Winter,False
2024-07-21,B30,S2,2.7865061700000004,36.41,19.44,Winter,False
2024-07-22,B30,S4,2.5828023000000004,27.9,55.11,Winter,False
2024-07-23,B30,S4,2.3877157500000004,19.75,80.86,Winter,False
2024-07-24,B30,S6,2.8710037800000006,39.94,36.79,Winter,False
2024-07-25,B30,S6,2.1825756600000004,11.18,58.93,Winter,False
2024-07-26,B30,S10,2.5758605700000006,27.61,66.99,Winter,True
2024-07-27,B30,S3,2.4291267600000004,21.48,63.6,Winter,False
2024-07-28,B30,S8,2.4650322600000005,22.98,38.28,Winter,False
2024-07-29,B30,S2,2.5658070300000007,27.19,64.53,Winter,False
2024-07-30,B30,S8,2.5260716100000002,25.53,15.3,Winter,False
2024-07-31,B30,S8,2.6503046400000003,30.72,81.25,Winter,False
2024-08-01,B30,S6,2.8365345000000004,38.5,20.11,Winter,False
2024-08-02,B30,S10,2.4013598400000005,20.32,35.69,Winter,False
2024-08-03,B30,S1,2.19382605,11.65,15.19,Winter,True
2024-08-04,B30,S3,2.2670732700000005,14.71,49.37,Winter,False
2024-08-05,B30,S9,2.57897238,27.74,48.32,Winter,False
2024-08-06,B30,S8,2.4118921200000005,20.76,53.47,Winter,False
2024-08-07,B30,S6,2.93180376,42.48,35.66,Winter,True
2024-08-08,B30,S1,2.2737756300000003,14.99,62.62,Winter,False
2024-08-09,B30,S10,2.55814719,26.87,86.4,Winter,False
2024-08-10,B30,S9,2.12871741,8.93,57.23,Winter,False
2024-08-11,B30,S5,2.19095361,11.53,81.51,Winter,False
2024-08-12,B30,S3,2.7010510800000005,32.84,35.43,Winter,False
2024-08-13,B30,S5,2.2134543900000003,12.47,17.25,Winter,False
2024-08-14,B30,S4,2.7735801900000006,35.87,10.28,Winter,True
2024-08-15,B30,S10,2.6677786500000007,31.45,58.53,Winter,True
2024-08-16,B30,S8,2.4480369900000003,22.27,82.04,Winter,True
2024-08-17,B30,S3,2.3609063100000003,18.63,40.26,Winter,True
2024-08-18,B30,S1,2.39872677,20.21,38.94,Winter,True
2024-08-19,B30,S3,2.74461642,34.66,56.92,Winter,False
2024-08-20,B30,S9,2.63163378,29.94,43.72,Winter,True
2024-08-21,B30,S4,2.7826762500000006,36.25,39.11,Winter,False
2024-08-22,B30,S3,2.503092090000001,24.57,31.76,Winter,False
2024-08-23,B30,S1,2.28335043,15.39,22.85,Winter,False
2024-08-24,B30,S1,2.7790857000000004,36.1,47.84,Winter,False
2024-08-25,B30,S5,2.38723701,19.73,17.33,Winter,True
2024-08-26,B30,S4,2.6924337600000006,32.48,30.14,Winter,False
2024-08-27,B30,S6,2.30321814,16.22,76.93,Winter,False
2024-08-28,B30,S5,2.86310457,39.61,78.93,Winter,False
2024-08-29,B30,S6,2.2323646200000002,13.26,35.75,Winter,False
2024-08-30,B30,S7,2.1840118800000003,11.24,30.64,Winter,False
2024-08-31,B30,S10,2.94472974,43.02,37.81,Winter,False
2024-09-01,B30,S5,2.4094984200000003,20.66,36.56,Spring,False
2024-09-02,B30,S3,2.2519929600000004,14.08,15.69,Spring,True
2024-09-03,B30,S4,2.0695930200000006,6.46,29.91,Spring,True
2024-09-04,B30,S6,2.5478542800000006,26.44,13.14,Spring,False
2024-09-05,B30,S3,2.27329689,14.97,76.93,Spring,False
2024-09-06,B30,S2,2.5622164800000005,27.04,69.42,Spring,False
2024-09-07,B30,S6,2.7257061900000004,33.87,59.85,Spring,False
2024-09-08,B30,S8,2.7091896600000003,33.18,51.82,Spring,True
2024-09-09,B30,S9,2.7881817600000005,36.48,13.3,Spring,False
2024-09-10,B30,S7,2.17898511,11.03,67.53,Spring,True
2024-09-11,B30,S1,2.15313315,9.95,57.17,Spring,False
2024-09-12,B30,S5,2.7506006700000003,34.91,41.25,Spring,False
2024-09-13,B30,S6,2.8961376300000006,40.99,28.03,Spring,False
2024-09-14,B30,S3,2.6785503000000004,31.9,15.86,Spring,False
2024-09-15,B30,S7,2.5813660800000005,27.84,29.44,Spring,False
2024-09-16,B30,S10,2.8659770100000004,39.73,81.42,Spring,True
2024-09-17,B30,S1,2.29531893,15.89,32.5,Spring,False
2024-09-18,B30,S5,2.9882950800000003,44.84,20.64,Spring,False
2024-09-19,B30,S9,2.88871716,40.68,73.21,Spring,False
2024-09-20,B30,S2,2.57298813,27.49,27.15,Spring,False
2024-09-21,B30,S6,2.7601754700000005,35.31,18.54,Spring,True
2024-09-22,B30,S4,2.30776617,16.41,15.89,Spring,False
2024-09-23,B30,S3,2.8035014400000002,37.12,69.4,Spring,True
2023-09-25,B31,S7,6.3956763,20.23,29.53,Spring,False
2023-09-26,B31,S6,7.412807699999999,36.17,70.79,Spring,True
2023-09-27,B31,S6,7.1684154,32.34,13.93,Spring,False
2023-09-28,B31,S3,7.3228355999999994,34.76,75.63,Spring,False
2023-09-29,B31,S4,7.545532500000001,38.25,14.32,Spring,True
2023-09-30,B31,S10,7.1345961,31.81,13.48,Spring,False
2023-10-01,B31,S6,7.6533714,39.94,72.34,Spring,False
2023-10-02,B31,S9,6.9763473,29.33,50.77,Spring,True
2023-10-03,B31,S3,6.1876557000000005,16.97,31.49,Spring,False
2023-10-04,B31,S10,6.0479118,14.78,68.83,Spring,True
2023-10-05,B31,S8,7.9277543999999995,44.24,66.54,Spring,True
2023-10-06,B31,S9,7.3694169,35.49,73.66,Spring,False
2023-10-07,B31,S10,6.4569339,21.19,10.72,Spring,False
2023-10-08,B31,S8,5.4666027,5.67,15.73,Spring,True
2023-10-09,B31,S2,7.502779799999999,37.58,83.2,Spring,True
2023-10-10,B31,S2,6.6241161,23.81,51.85,Spring,False
2023-10-11,B31,S3,5.941349100000001,13.11,39.39,Spring,False
2023-10-12,B31,S7,6.3586665,19.65,52.03,Spring,False
2023-10-13,B31,S4,7.3164546,34.66,38.82,Spring,False
2023-10-14,B31,S6,6.7083452999999995,25.13,60.02,Spring,False
2023-10-15,B31,S6,7.5895614,38.94,40.59,Spring,False
2023-10-16,B31,S2,7.086100500000001,31.05,64.17,Spring,True
2023-10-17,B31,S7,6.722383500000001,25.35,60.33,Spring,False
2023-10-18,B31,S9,7.6233807,39.47,50.93,Spring,False
2023-10-19,B31,S6,6.6266685,23.85,58.99,Spring,False
2023-10-20,B31,S1,6.0115401,14.21,47.46,Spring,True
2023-10-21,B31,S7,7.766953200000001,41.72,66.17,Spring,False
2023-10-22,B31,S4,6.3414378000000005,19.38,37.26,Spring,False
2023-10-23,B31,S4,6.3688761,19.81,49.45,Spring,False
2023-10-24,B31,S5,5.8456341,11.61,31.64,Spring,True
2023-10-25,B31,S8,7.561485,38.5,57.65,Spring,False
2023-10-26,B31,S6,6.2201988,17.48,26.25,Spring,False
2023-10-27,B31,S8,7.5767994000000005,38.74,27.62,Spring,False
2023-10-28,B31,S4,5.5948608,7.68,62.85,Spring,False
2023-10-29,B31,S6,7.972421400000001,44.94,85.26,Spring,True
2023-10-30,B31,S6,6.719193,25.3,87.64,Spring,False
2023-10-31,B31,S9,7.043985900000001,30.39,16.25,Spring,True
2023-11-01,B31,S8,7.931582999999999,44.3,59.32,Spring,False
2023-11-02,B31,S5,7.0407953999999995,30.34,68.4,Spring,True
2023-11-03,B31,S7,5.883282,12.2,74.1,Spring,False
2023-11-04,B31,S7,7.952002199999999,44.62,79.31,Spring,False
2023-11-05,B31,S5,6.8614893,27.53,69.24,Spring,False
2023-11-06,B31,S4,5.6950425,9.25,44.77,Spring,False
2023-11-07,B31,S4,6.4690578,21.38,34.44,Spring,False
2023-11-08,B31,S10,5.6356992,8.32,33.72,Spring,True
2023-11-09,B31,S4,7.568504099999999,38.61,33.63,Spring,False
2023-11-10,B31,S2,7.364312099999999,35.41,80.15,Spring,False
2023-11-11,B31,S10,5.602518,7.8,35.69,Spring,False
2023-11-12,B31,S7,5.5265841,6.61,13.33,Spring,False
2023-11-13,B31,S8,5.7390714,9.94,25.75,Spring,False
2023-11-14,B31,S7,7.311987900000001,34.59,85.43,Spring,False
2023-11-15,B31,S6,7.579989899999999,38.79,34.7,Spring,False
2023-11-16,B31,S10,7.853096700000001,43.07,23.23,Spring,True
2023-11-17,B31,S8,6.4186479,20.59,24.65,Spring,False
2023-11-18,B31,S6,6.3567522,19.62,69.52,Spring,False
2023-11-19,B31,S10,5.5482795,6.95,31.6,Spring,False
2023-11-20,B31,S4,6.4288575,20.75,74.88,Spring,False
2023-11-21,B31,S8,5.788205100000001,10.71,59.44,Spring,False
2023-11-22,B31,S4,6.4614006,21.26,53.76,Spring,True
2023-11-23,B31,S8,6.8716989,27.69,76.38,Spring,False
2023-11-24,B31,S2,7.740153,41.3,76.42,Spring,True
2023-11-25,B31,S9,5.8813677,12.17,55.72,Spring,False
2023-11-26,B31,S9,5.5840131,7.51,56.52,Spring,False
2023-11-27,B31,S8,7.9092495000000005,43.95,79.72,Spring,True
2023-11-28,B31,S3,5.4525645,5.45,18.73,Spring,True
2023-11-29,B31,S9,6.1729794,16.74,75.36,Spring,False
2023-11-30,B31,S6,6.8480891999999995,27.32,82.3,Spring,False
2023-12-01,B31,S10,7.4606652,36.92,60.76,Summer,False
2023-12-02,B31,S5,6.0651405,15.05,68.19,Summer,False
2023-12-03,B31,S6,6.5475441000000005,22.61,11.18,Summer,False
2023-12-04,B31,S8,6.502877099999999,21.91,23.88,Summer,True
2023-12-05,B31,S1,6.5226581999999995,22.22,78.18,Summer,False
2023-12-06,B31,S2,6.901689599999999,28.16,59.82,Summer,False
2023-12-07,B31,S3,7.121196,31.6,71.15,Summer,False
2023-12-08,B31,S6,6.693668999999999,24.9,30.3,Summer,False
2023-12-09,B31,S4,6.9316803,28.63,11.77,Summer,False
2023-12-10,B31,S6,6.0453594,14.74,31.85,Summer,False
2023-12-11,B31,S6,6.7166406,25.26,14.2,Summer,True
2023-12-12,B31,S4,7.1294913,31.73,15.45,Summer,False
2023-12-13,B31,S3,7.9711452000000005,44.92,35.87,Summer,False
2023-12-14,B31,S7,7.414721999999999,36.2,75.37,Summer,False
2023-12-15,B31,S9,7.0631289,30.69,78.29,Summer,True
2023-12-16,B31,S9,7.442160300000001,36.63,76.08,Summer,False
2023-12-17,B31,S1,7.668047699999999,40.17,54.64,Summer,True
2023-12-18,B31,S7,7.8320394,42.74,44.23,Summer,True
2023-12-19,B31,S2,7.934773500000001,44.35,67.94,Summer,False
2023-12-20,B31,S6,5.6739852,8.92,40.22,Summer,True
2023-12-21,B31,S1,6.068331,15.1,51.51,Summer,False
2023-12-22,B31,S6,5.5699749,7.29,55.91,Summer,False
2023-12-23,B31,S5,6.9610329,29.09,40.52,Summer,False
2023-12-24,B31,S10,7.738238700000001,41.27,41.38,Summer,False
2023-12-25,B31,S7,6.425028899999999,20.69,16.88,Summer,True
2023-12-26,B31,S8,7.465131899999999,36.99,78.23,Summer,False
2023-12-27,B31,S4,6.0396165,14.65,82.21,Summer,False
2023-12-28,B31,S4,6.979537799999999,29.38,48.97,Summer,False
2023-12-29,B31,S2,7.005699900000001,29.79,14.5,Summer,False
2023-12-30,B31,S7,6.7504599,25.79,67.16,Summer,False
2023-12-31,B31,S9,7.479170099999999,37.21,44.11,Summer,True
2024-01-01,B31,S2,5.7582144,10.24,39.82,Summer,True
2024-01-02,B31,S6,6.2412561,17.81,50.8,Summer,False
2024-01-03,B31,S10,5.9936733,13.93,56.09,Summer,False
2024-01-04,B31,S5,7.8894684,43.64,89.82,Summer,False
2024-01-05,B31,S8,6.4824579,21.59,19.57,Summer,False
2024-01-06,B31,S10,7.3840932,35.72,26.95,Summer,False
2024-01-07,B31,S7,5.7786336,10.56,57.99,Summer,False
2024-01-08,B31,S1,7.967316599999999,44.86,65.41,Summer,False
2024-01-09,B31,S4,7.6808097,40.37,61.98,Summer,False
2024-01-10,B31,S2,7.883725500000001,43.55,50.12,Summer,False
2024-01-11,B31,S7,7.2264825,33.25,85.12,Summer,False
2024-01-12,B31,S9,7.839696599999999,42.86,49.77,Summer,False
2024-01-13,B31,S10,7.5066084,37.64,37.25,Summer,True
2024-01-14,B31,S3,5.6746232999999995,8.93,78.1,Summer,False
2024-01-15,B31,S7,6.756840899999999,25.89,54.72,Summer,True
2024-01-16,B31,S7,5.927949000000001,12.9,23.4,Summer,False
2024-01-17,B31,S8,7.0656813,30.73,63.04,Summer,False
2024-01-18,B31,S10,7.085462400000001,31.04,65.92,Summer,False
2024-01-19,B31,S5,5.7256713,9.73,68.9,Summer,False
2024-01-20,B31,S6,6.9814521,29.41,21.66,Summer,False
2024-01-21,B31,S9,5.5533843,7.03,66.91,Summer,False
2024-01-22,B31,S4,7.380264599999999,35.66,69.03,Summer,True
2024-01-23,B31,S3,6.4409814,20.94,34.3,Summer,True
2024-01-24,B31,S10,7.477893900000001,37.19,27.62,Summer,True
2024-01-25,B31,S9,7.7535531,41.51,38.7,Summer,True
2024-01-26,B31,S10,6.0625881,15.01,61.19,Summer,True
2024-01-27,B31,S3,7.6335903,39.63,83.61,Summer,False
2024-01-28,B31,S10,5.805433799999999,10.98,67.03,Summer,True
2024-01-29,B31,S6,7.482360600000001,37.26,40.8,Summer,False
2024-01-30,B31,S10,7.523199,37.9,62.11,Summer,False
2024-01-31,B31,S8,7.918182900000001,44.09,86.14,Summer,False
2024-02-01,B31,S3,5.9975019,13.99,31.41,Summer,True
2024-02-02,B31,S2,6.437152799999999,20.88,44.5,Summer,True
2024-02-03,B31,S8,5.7135473999999995,9.54,28.89,Summer,True
2024-02-04,B31,S10,7.8052392,42.32,72.62,Summer,True
2024-02-05,B31,S10,6.0645024,15.04,51.93,Summer,False
2024-02-06,B31,S1,5.5125459,6.39,74.72,Summer,True
2024-02-07,B31,S7,7.782267600000001,41.96,41.45,Summer,False
2024-02-08,B31,S7,7.749086399999999,41.44,57.3,Summer,False
2024-02-09,B31,S5,6.1181028,15.88,79.11,Summer,False
2024-02-10,B31,S6,6.8965848,28.08,30.83,Summer,False
2024-02-11,B31,S3,7.381540800000001,35.68,14.81,Summer,False
2024-02-12,B31,S7,5.941349100000001,13.11,81.91,Summer,True
2024-02-13,B31,S8,5.8233006,11.26,59.83,Summer,False
2024-02-14,B31,S7,7.3438929,35.09,27.95,Summer,True
2024-02-15,B31,S8,7.324111799999999,34.78,47.76,Summer,True
2024-02-16,B31,S5,6.7976792999999995,26.53,78.01,Summer,False
2024-02-17,B31,S10,5.7358809,9.89,24.11,Summer,False
2024-02-18,B31,S3,7.199682299999999,32.83,25.19,Summer,False
2024-02-19,B31,S1,7.812896399999999,42.44,41.42,Summer,False
2024-02-20,B31,S9,5.5080792,6.32,10.91,Summer,False
2024-02-21,B31,S1,5.6325087,8.27,52.94,Summer,True
2024-02-22,B31,S1,7.3987695,35.95,15.76,Summer,False
2024-02-23,B31,S5,7.8888302999999995,43.63,66.92,Summer,False
2024-02-24,B31,S9,7.0905672,31.12,41.19,Summer,False
2024-02-25,B31,S1,7.024204800000001,30.08,38.87,Summer,False
2024-02-26,B31,S3,7.247539799999999,33.58,45.46,Summer,False
2024-02-27,B31,S8,7.587009000000001,38.9,32.05,Summer,False
2024-02-28,B31,S4,6.3350568,19.28,16.47,Summer,False
2024-02-29,B31,S7,7.3164546,34.66,41.3,Summer,True
2024-03-01,B31,S2,6.5220201,22.21,18.64,Autumn,False
2024-03-02,B31,S10,5.851377,11.7,51.38,Autumn,False
2024-03-03,B31,S5,6.6802689,24.69,79.73,Autumn,False
2024-03-04,B31,S1,6.9093468,28.28,22.32,Autumn,False
2024-03-05,B31,S3,7.8537348,43.08,22.47,Autumn,False
2024-03-06,B31,S5,7.1709678000000014,32.38,44.31,Autumn,True
2024-03-07,B31,S10,5.8603104,11.84,84.22,Autumn,True
2024-03-08,B31,S9,6.220836899999999,17.49,62.95,Autumn,False
2024-03-09,B31,S3,6.0549309,14.89,40.1,Autumn,False
2024-03-10,B31,S7,6.6853737,24.77,71.39,Autumn,True
2024-03-11,B31,S9,7.0395192,30.32,72.97,Autumn,False
2024-03-12,B31,S1,5.576994,7.4,82.75,Autumn,False
2024-03-13,B31,S4,6.7415265,25.65,52.64,Autumn,True
2024-03-14,B31,S9,6.8589369,27.49,22.83,Autumn,False
2024-03-15,B31,S6,7.497675,37.5,62.72,Autumn,False
2024-03-16,B31,S1,5.7090807,9.47,63.0,Autumn,False
2024-03-17,B31,S5,6.578811,23.1,53.52,Autumn,False
2024-03-18,B31,S9,6.163407899999999,16.59,58.38,Autumn,False
2024-03-19,B31,S4,6.7676886000000005,26.06,16.92,Autumn,True
2024-03-20,B31,S4,7.676342999999999,40.3,44.16,Autumn,False
2024-03-21,B31,S7,6.8302224,27.04,89.56,Autumn,True
2024-03-22,B31,S3,5.504250600000001,6.26,56.7,Autumn,False
2024-03-23,B31,S10,6.695583299999999,24.93,57.09,Autumn,False
2024-03-24,B31,S5,6.3101709,18.89,19.16,Autumn,True
2024-03-25,B31,S7,6.82767,27.0,71.22,Autumn,False
2024-03-26,B31,S2,5.7945861,10.81,46.77,Autumn,False
2024-03-27,B31,S10,5.980911300000001,13.73,58.54,Autumn,False
2024-03-28,B31,S9,6.1251219,15.99,40.29,Autumn,False
2024-03-29,B31,S4,7.696762199999999,40.62,26.73,Autumn,False
2024-03-30,B31,S4,5.6950425,9.25,77.27,Autumn,True
2024-03-31,B31,S7,5.7626811,10.31,78.81,Autumn,False
2024-04-01,B31,S10,7.7178195,40.95,88.67,Autumn,True
2024-04-02,B31,S10,6.714088200000001,25.22,86.73,Autumn,True
2024-04-03,B31,S6,6.4492766999999995,21.07,73.03,Autumn,True
2024-04-04,B31,S6,7.6533714,39.94,25.24,Autumn,True
2024-04-05,B31,S4,6.148093500000001,16.35,49.09,Autumn,False
2024-04-06,B31,S2,6.0881121,15.41,71.79,Autumn,False
2024-04-07,B31,S7,7.178625,32.5,44.55,Autumn,False
2024-04-08,B31,S3,7.3304928,34.88,36.64,Autumn,False
2024-04-09,B31,S3,7.4619414,36.94,55.71,Autumn,False
2024-04-10,B31,S3,6.0147306,14.26,24.85,Autumn,False
2024-04-11,B31,S1,5.9132727,12.67,36.94,Autumn,False
2024-04-12,B31,S9,7.1518248,32.08,79.76,Autumn,False
2024-04-13,B31,S4,5.7665097,10.37,72.08,Autumn,False
2024-04-14,B31,S3,6.0134544000000005,14.24,28.06,Autumn,False
2024-04-15,B31,S5,7.102053,31.3,78.97,Autumn,False
2024-04-16,B31,S4,7.106519699999999,31.37,39.11,Autumn,False
2024-04-17,B31,S9,6.886375199999999,27.92,11.47,Autumn,False
2024-04-18,B31,S1,5.787567,10.7,82.43,Autumn,False
2024-04-19,B31,S9,5.6510136,8.56,73.39,Autumn,False
2024-04-20,B31,S2,6.074712,15.2,74.73,Autumn,False
2024-04-21,B31,S7,6.3280377,19.17,87.67,Autumn,False
2024-04-22,B31,S10,5.8105386,11.06,45.18,Autumn,False
2024-04-23,B31,S9,6.0249402000000005,14.42,45.05,Autumn,False
2024-04-24,B31,S8,7.133319899999999,31.79,73.41,Autumn,False
2024-04-25,B31,S6,6.7504599,25.79,80.75,Autumn,False
2024-04-26,B31,S1,7.0216524,30.04,17.79,Autumn,True
2024-04-27,B31,S10,6.9227469,28.49,38.27,Autumn,True
2024-04-28,B31,S4,5.5106316,6.36,21.16,Autumn,False
2024-04-29,B31,S9,6.961671,29.1,80.77,Autumn,True
2024-04-30,B31,S2,7.880534999999998,43.5,67.72,Autumn,False
2024-05-01,B31,S10,6.2010558,17.18,25.98,Autumn,False
2024-05-02,B31,S7,6.5156391,22.11,80.24,Autumn,False
2024-05-03,B31,S10,5.9573016,13.36,17.35,Autumn,True
2024-05-04,B31,S7,7.4664081,37.01,72.79,Autumn,False
2024-05-05,B31,S8,5.6771757,8.97,29.38,Autumn,False
2024-05-06,B31,S4,5.9190156,12.76,77.44,Autumn,False
2024-05-07,B31,S7,6.3057042,18.82,88.21,Autumn,True
2024-05-08,B31,S8,6.432048,20.8,50.16,Autumn,False
2024-05-09,B31,S3,7.6355046,39.66,10.06,Autumn,False
2024-05-10,B31,S1,5.6631375,8.75,22.11,Autumn,False
2024-05-11,B31,S7,7.306883100000001,34.51,32.41,Autumn,False
2024-05-12,B31,S2,6.1500078,16.38,12.42,Autumn,False
2024-05-13,B31,S5,5.985378000000001,13.8,13.13,Autumn,True
2024-05-14,B31,S5,7.652095200000001,39.92,33.02,Autumn,True
2024-05-15,B31,S6,5.7996909,10.89,10.23,Autumn,False
2024-05-16,B31,S2,6.5232963,22.23,47.3,Autumn,False
2024-05-17,B31,S10,5.5221174,6.54,58.64,Autumn,False
2024-05-18,B31,S3,6.1468172999999995,16.33,18.97,Autumn,False
2024-05-19,B31,S7,6.447362399999999,21.04,85.05,Autumn,False
2024-05-20,B31,S5,7.0248428999999994,30.09,42.62,Autumn,True
2024-05-21,B31,S8,7.202872800000001,32.88,42.68,Autumn,True
2024-05-22,B31,S10,7.3215594,34.74,48.56,Autumn,False
2024-05-23,B31,S4,6.892756200000001,28.02,77.62,Autumn,False
2024-05-24,B31,S2,6.130226700000001,16.07,37.08,Autumn,True
2024-05-25,B31,S1,7.914354299999999,44.03,53.15,Autumn,True
2024-05-26,B31,S6,6.439705200000001,20.92,45.36,Autumn,False
2024-05-27,B31,S7,6.4033335000000005,20.35,15.46,Autumn,True
2024-05-28,B31,S3,5.5629558,7.18,53.42,Autumn,False
2024-05-29,B31,S2,6.0900264,15.44,45.31,Autumn,True
2024-05-30,B31,S1,7.780353300000001,41.93,12.89,Autumn,False
2024-05-31,B31,S5,6.4811817,21.57,58.43,Autumn,False
2024-06-01,B31,S4,6.9572043,29.03,87.36,Winter,True
2024-06-02,B31,S10,7.762486499999999,41.65,23.75,Winter,False
2024-06-03,B31,S7,6.749821800000001,25.78,34.54,Winter,False
2024-06-04,B31,S10,5.8424436,11.56,72.21,Winter,False
2024-06-05,B31,S10,6.2170083,17.43,57.57,Winter,False
2024-06-06,B31,S7,6.3439901999999995,19.42,53.4,Winter,False
2024-06-07,B31,S6,6.403971600000001,20.36,68.92,Winter,False
2024-06-08,B31,S1,6.102150300000001,15.63,72.56,Winter,True
2024-06-09,B31,S3,5.7626811,10.31,78.59,Winter,False
2024-06-10,B31,S10,7.764400800000001,41.68,41.89,Winter,True
2024-06-11,B31,S7,7.488103499999999,37.35,45.95,Winter,False
2024-06-12,B31,S9,6.8895656999999995,27.97,17.72,Winter,True
2024-06-13,B31,S1,5.8290435,11.35,84.63,Winter,False
2024-06-14,B31,S2,7.427483999999999,36.4,50.66,Winter,False
2024-06-15,B31,S1,7.40196,36.0,48.72,Winter,False
2024-06-16,B31,S9,5.9158251,12.71,29.11,Winter,False
2024-06-17,B31,S3,7.768867500000001,41.75,46.18,Winter,False
2024-06-18,B31,S8,7.7439816,41.36,27.66,Winter,True
2024-06-19,B31,S3,7.791201000000001,42.1,71.89,Winter,False
2024-06-20,B31,S9,6.2603991,18.11,64.42,Winter,False
2024-06-21,B31,S8,7.4108934,36.14,12.34,Winter,False
2024-06-22,B31,S4,5.8073481,11.01,54.62,Winter,True
2024-06-23,B31,S9,6.2361513,17.73,46.77,Winter,False
2024-06-24,B31,S7,5.9592159,13.39,57.14,Winter,False
2024-06-25,B31,S10,7.2794448,34.08,80.26,Winter,False
2024-06-26,B31,S3,6.9929379,29.59,73.37,Winter,False
2024-06-27,B31,S2,6.865317900000001,27.59,16.73,Winter,False
2024-06-28,B31,S6,5.5278603,6.63,48.74,Winter,False
2024-06-29,B31,S4,5.4889361999999995,6.02,78.63,Winter,True
2024-06-30,B31,S8,7.697400300000002,40.63,10.75,Winter,False
2024-07-01,B31,S6,7.156291499999999,32.15,53.61,Winter,True
2024-07-02,B31,S2,6.1181028,15.88,28.28,Winter,False
2024-07-03,B31,S3,6.1544745,16.45,67.77,Winter,False
2024-07-04,B31,S6,6.5475441000000005,22.61,12.7,Winter,False
2024-07-05,B31,S5,5.8079862,11.02,66.63,Winter,False
2024-07-06,B31,S1,7.947535500000001,44.55,57.43,Winter,False
2024-07-07,B31,S4,7.557656399999999,38.44,17.54,Winter,False
2024-07-08,B31,S10,7.555742099999999,38.41,89.9,Winter,False
2024-07-09,B31,S7,7.0797194999999995,30.95,40.08,Winter,True
2024-07-10,B31,S9,6.8844609,27.89,37.95,Winter,False
2024-07-11,B31,S1,6.753650400000001,25.84,11.08,Winter,False
2024-07-12,B31,S4,7.6425237,39.77,70.78,Winter,False
2024-07-13,B31,S7,6.698135700000001,24.97,45.73,Winter,False
2024-07-14,B31,S2,5.5253079,6.59,82.87,Winter,False
2024-07-15,B31,S4,5.6031561,7.81,84.31,Winter,True
2024-07-16,B31,S8,6.0051591,14.11,75.97,Winter,False
